Fecha	Hora	RECORD	batt_volt_Min	logger_temp	SWin_Avg	Ta_Avg	Rh_Avg	WiSp	WiDi	pressure	precip_Tot
10/19/2016	23:00:00	60212	12.77	-0.35	-0.8904586	-0.1704991	101.9232	0.958	251.8	746.6	0
10/19/2016	23:30:00	60213	12.74	-0.416	-1.105622	-0.2676118	102.0076	1.248	202.1	746.6	0
10/20/2016	0:00:00	60214	12.7	-0.436	-0.5958793	0.6234087	97.66331	2.288	69.33	746.3	0
10/20/2016	0:30:00	60215	12.67	-0.307	-0.6024995	1.388757	85.55373	2.053	45.75	746	0
10/20/2016	1:00:00	60216	12.65	-0.095	-0.5958395	1.45951	82.04235	5.602	51.44	745.6	0
10/20/2016	1:30:00	60217	12.63	0.138	-0.5958276	1.064382	84.78809	4.704	66.14	745	0.03
10/20/2016	2:00:00	60218	12.62	0.16	-0.8473989	0.6314424	90.77734	1.752	263.7	744.7	0
10/20/2016	2:30:00	60219	12.6	0.054	-1.178414	-0.1767245	99.65298	0.967	122	744.3	0.32
10/20/2016	3:00:00	60220	12.59	-0.012	-1.191655	-0.2889334	100.6358	0.706	234.2	744	0.52
10/20/2016	3:30:00	60221	12.59	-0.095	-1.191655	-0.4045481	101.2951	0	0	744	0.34
10/20/2016	4:00:00	60222	12.57	-0.201	-1.178414	-0.587147	101.5653	0	0	743.8	0.51
10/20/2016	4:30:00	60223	12.56	-0.373	-1.181724	-0.7391622	101.6238	1.274	78.23	744	0.06
10/20/2016	5:00:00	60224	12.55	-0.522	-1.135424	-0.7548785	101.2829	0.873	235.3	744.3	0.06
10/20/2016	5:30:00	60225	12.54	-0.712	-1.04616	-0.9008751	101.2124	1.789	114.1	744.3	0
10/20/2016	6:00:00	60226	12.53	-0.82	-0.06951912	-0.9885175	99.70325	1.768	82.9	745	0.24
10/20/2016	6:30:00	60227	12.51	-0.777	8.43306	-0.8912978	100.744	0.909	167.4	745.3	0.16
10/20/2016	7:00:00	60228	12.5	-0.563	16.5839	-0.5599728	100.3295	0.389	225.6	745.8	0.06
10/20/2016	7:30:00	60229	12.5	-0.416	41.40604	-0.4998028	97.16972	3.11	73	746.3	0.06
10/20/2016	8:00:00	60230	12.5	-0.158	81.00639	-0.05073007	91.46567	3.608	64.57	746.6	0
10/20/2016	8:30:00	60231	12.58	0.117	115.7636	-0.1587457	92.50229	5.871	64.79	747	0.12
10/20/2016	9:00:00	60232	12.77	0.458	178.0531	-0.03878163	86.68484	6.735	63.16	747.6	0.41
10/20/2016	9:30:00	60233	13.29	0.671	215.1632	0.6709897	81.51038	7.043	65.21	747.5	0
10/20/2016	10:00:00	60234	14.13	0.82	230.3568	0.7131863	80.9026	8.46	60.74	747.5	0
10/20/2016	10:30:00	60235	14.11	1.5	483.934	1.464128	73.96507	9.35	64.22	746.9	0
10/20/2016	11:00:00	60236	14.11	1.5	274.7531	0.8733536	79.39375	9.01	56.82	748	0
10/20/2016	11:30:00	60237	14.13	2.311	1152.5	1.840401	70.20807	6.87	61.56	747.7	0
10/20/2016	12:00:00	60238	14.11	3.142	1367.981	2.516391	67.32649	7.712	61.43	747.2	0
10/20/2016	12:30:00	60239	14.1	3.999	832.8384	2.571347	69.78719	7.731	60.76	746.5	0
10/20/2016	13:00:00	60240	14.1	4.902	1097.068	2.764607	70.13285	7.799	66.26	746.8	0
10/20/2016	13:30:00	60241	14.08	6.461	1296.278	3.626652	65.76749	6.999	70.59	745.6	0
10/20/2016	14:00:00	60242	14.08	6.852	865.088	3.476662	64.84468	7.521	69.38	744.7	0
10/20/2016	14:30:00	60243	14.09	6.678	562.1961	3.556756	63.84057	6.949	69.07	744.7	0
10/20/2016	15:00:00	60244	14.1	6.59	569.1612	3.556824	64.20374	6.688	66.88	744.4	0
10/20/2016	15:30:00	60245	14.11	6.351	349.6429	3.695887	62.70653	7.014	69.17	743.8	0
10/20/2016	16:00:00	60246	14.12	5.765	307.2626	3.533713	64.76742	7.722	66.56	743.2	0
10/20/2016	16:30:00	60247	14.14	5.182	183.8018	3.421056	64.89275	7.501	61.31	743.5	0
10/20/2016	17:00:00	60248	14.16	4.557	125.9152	3.706214	61.89072	4.897	73.95	743.5	0
10/20/2016	17:30:00	60249	13.53	4.064	69.02403	4.168358	59.10368	1.171	56.53	744.2	0
10/20/2016	18:00:00	60250	13.4	3.206	25.76296	3.389256	71.66711	0.893	261.8	744.3	0
10/20/2016	18:30:00	60251	13.31	2.331	2.570698	2.657888	81.09684	1.054	169.1	745.2	0
10/20/2016	19:00:00	60252	13.24	1.5	-0.6188486	2.341202	84.60655	0.917	228	745.6	0
10/20/2016	19:30:00	60253	13.17	0.84	-0.6983561	1.802561	81.05779	1.102	110.5	745.9	0
10/20/2016	20:00:00	60254	13.11	0.479	-0.5958223	1.675436	83.98267	0.49	121.3	746.2	0
10/20/2016	20:30:00	60255	13.05	0.203	-0.6123775	1.350657	87.09107	1.587	99.5	746.6	0
10/20/2016	21:00:00	60256	13	-0.158	-0.6322384	1.147244	84.96251	1.797	81.6	747	0
10/20/2016	21:30:00	60257	12.95	-0.649	-0.6057699	1.245973	87.44508	0.634	127.2	747.3	0
10/20/2016	22:00:00	60258	12.9	-0.755	-0.6621232	1.386369	81.97272	2.146	88.8	747	0
10/20/2016	22:30:00	60259	12.85	-0.5	-0.5959161	1.807358	72.32847	3.457	82.9	747	0
10/20/2016	23:00:00	60260	12.81	-0.628	-0.5991843	1.283473	74.78132	2.224	68.45	746.6	0
10/20/2016	23:30:00	60261	12.77	-0.884	-0.6256958	1.400692	73.19671	1.972	82.3	746.3	0
10/21/2016	0:00:00	60262	12.73	-0.927	-0.5959659	1.235886	74.50085	2.288	63.29	745.6	0
10/21/2016	0:30:00	60263	12.7	-1.076	-0.5992908	0.8745461	80.22588	2.64	50	745.3	0
10/21/2016	1:00:00	60264	12.68	-0.777	-0.5959746	1.223534	74.14143	5.439	61.04	744.7	0
10/21/2016	1:30:00	60265	12.65	-0.479	-0.5959259	1.174855	73.38523	6.753	61.31	744.3	0
10/21/2016	2:00:00	60266	12.63	-0.436	-0.5958766	1.140985	71.40809	6.306	53.12	743.7	0
10/21/2016	2:30:00	60267	12.61	-0.585	-0.7216425	1.159309	68.97618	3.609	49.52	743.7	0
10/21/2016	3:00:00	60268	12.6	-1.119	-0.963365	0.4379234	80.08817	1.362	165.8	743	0
10/21/2016	3:30:00	60269	12.6	-1.523	-0.7813667	-0.6162195	96.26828	1.448	182.5	743	0
10/21/2016	4:00:00	60270	12.59	-1.887	-0.7118924	-0.870795	96.24077	1.199	123.9	743	0
10/21/2016	4:30:00	60271	12.58	-2.185	-0.423843	0.742187	68.30228	1.832	93.7	743.4	0
10/21/2016	5:00:00	60272	12.57	-1.993	-0.8079523	0.1408243	79.83588	1.973	129	743.7	0
10/21/2016	5:30:00	60273	12.56	-2.162	-0.768217	-0.7075573	94.1692	1.244	143.9	744	0
10/21/2016	6:00:00	60274	12.55	-2.377	2.639091	-1.062407	91.28727	2.252	80.2	744.3	0
10/21/2016	6:30:00	60275	12.54	-2.635	16.34448	-0.5062472	80.47894	1.746	111.5	744.4	0
10/21/2016	7:00:00	60276	12.54	-2.698	33.71546	-0.4611831	87.43437	0.35	165.8	745.1	0
10/21/2016	7:30:00	60277	12.75	-2.506	78.80516	-0.2524075	83.43526	0.583	131.2	745.7	0
10/21/2016	8:00:00	60278	13.59	-0.542	500.299	1.189267	77.25936	1.396	90.3	746	0
10/21/2016	8:30:00	60279	14.06	2.311	624.2589	2.584321	72.25201	1.195	202.9	746.5	0
10/21/2016	9:00:00	60280	14.04	4.365	798.8209	3.25587	72.36494	1.16	254.8	746.8	0
10/21/2016	9:30:00	60281	13.99	6.396	975.9299	4.884733	64.39632	1.358	37.09	747.3	0
10/21/2016	10:00:00	60282	13.97	7.202	940.8651	4.761226	58.56709	4.848	75.87	746.9	0
10/21/2016	10:30:00	60283	13.98	6.744	689.9058	3.831816	62.5279	7.46	78.4	746.6	0
10/21/2016	11:00:00	60284	14.02	6.613	629.4137	3.945553	64.23397	5.717	80.5	747	0
10/21/2016	11:30:00	60285	14.04	6.787	623.5704	4.198926	64.12011	4.6	90.3	747	0
10/21/2016	12:00:00	60286	14.03	7.532	455.8836	5.103412	63.01238	1.345	101.2	746.6	0
10/21/2016	12:30:00	60287	14	8.5	588.6262	5.573191	65.23136	1.185	282.2	746.1	0
10/21/2016	13:00:00	60288	14	8.06	331.9052	4.608302	67.95798	2.427	88	745.6	0
10/21/2016	13:30:00	60289	14.02	7.927	317.4218	4.883564	70.6732	0.975	85.9	745	0
10/21/2016	14:00:00	60290	14.02	7.618	364.5922	4.259023	77.0643	1.965	206.3	744.3	0
10/21/2016	14:30:00	60291	14.03	6.809	358.8173	3.589438	85.99197	2.383	250.6	744	0.06
10/21/2016	15:00:00	60292	14.05	6.242	307.8835	3.32397	91.44051	1.849	269.6	743.4	0.14
10/21/2016	15:30:00	60293	14.06	5.268	262.6052	2.799927	95.81702	2.642	246.9	743.5	0.03
10/21/2016	16:00:00	60294	14.09	4.557	190.709	2.487691	97.70644	0.756	305.4	743.5	0.47
10/21/2016	16:30:00	60295	13.52	4.236	117.3008	2.474273	97.2048	0.501	326.3	743.5	0
10/21/2016	17:00:00	60296	13.51	3.678	79.84627	1.952566	98.86466	1.393	255.1	743.5	0
10/21/2016	17:30:00	60297	13.38	3.036	16.01976	1.632532	100.045	1.629	239.1	744.2	0
10/21/2016	18:00:00	60298	13.29	2.566	15.75955	1.375445	100.8092	1.253	248.4	744.4	0.09
10/21/2016	18:30:00	60299	13.21	2.119	1.343429	1.206057	101.0765	1.626	231.4	744.9	0.07
10/21/2016	19:00:00	60300	13.14	1.904	-1.191427	1.223655	101.1909	1.688	259.4	745.6	0
10/21/2016	19:30:00	60301	13.08	1.672	-1.19145	1.038092	101.3733	1.553	240.1	745.9	0
10/21/2016	20:00:00	60302	13.03	1.48	-1.148431	0.8943387	101.5098	0.764	294.6	746.5	0
10/21/2016	20:30:00	60303	12.97	1.33	-1.191489	0.8297778	101.6061	0.828	267.5	746.5	0
10/21/2016	21:00:00	60304	12.92	1.181	-1.122068	0.7627473	101.6854	0.475	288	746.9	0
10/21/2016	21:30:00	60305	12.87	0.989	-1.141979	0.665094	101.7587	1.014	235.6	747.5	0
10/21/2016	22:00:00	60306	12.83	0.734	-1.092349	0.4720885	101.7992	0.98	218.9	747.8	0
10/21/2016	22:30:00	60307	12.79	0.458	-0.7249226	0.3642435	101.8313	1.658	71.83	747.6	0
10/21/2016	23:00:00	60308	12.75	-0.012	-0.5958267	0.5182698	98.18703	2.157	80.2	747.3	0
10/21/2016	23:30:00	60309	12.71	-0.628	-0.5958353	0.4989181	80.79671	2.53	78.04	747.3	0
10/22/2016	0:00:00	60310	12.68	-0.712	-0.5959174	0.518879	83.13342	1.431	99.1	747.6	0
10/22/2016	0:30:00	60311	12.66	-0.416	-0.9468699	0.2472164	98.94717	1.021	69.74	747.3	0
10/22/2016	1:00:00	60312	12.64	-0.628	-0.5958694	0.1875336	94.16422	1.083	86.8	746.6	0
10/22/2016	1:30:00	60313	12.62	-1.288	-0.7481995	-0.260787	92.34848	0.315	100.9	746	0
10/22/2016	2:00:00	60314	12.61	-2.013	-0.6886915	-0.4399248	79.34937	1.52	84.8	745.7	0
10/22/2016	2:30:00	60315	12.6	-2.612	-0.5960281	-0.4051096	77.56453	0.788	77.86	745	0
10/22/2016	3:00:00	60316	12.59	-2.869	-0.5960324	-0.4063821	75.68501	0.734	116.9	745.1	0
10/22/2016	3:30:00	60317	12.58	-2.655	-0.5960467	-0.3791116	71.99411	1.682	97.6	745.1	0
10/22/2016	4:00:00	60318	12.57	-2.506	-0.5960315	-0.411285	69.84436	2.549	82.8	744.7	0
10/22/2016	4:30:00	60319	12.56	-2.677	-0.5960308	-0.7699544	69.31786	2.685	84.8	744.7	0
10/22/2016	5:00:00	60320	12.55	-2.827	-0.5960308	-0.9164885	68.27608	3.026	87.9	745.1	0
10/22/2016	5:30:00	60321	12.54	-2.955	-0.5960346	-1.340204	70.08876	4.078	81.5	745.4	0
10/22/2016	6:00:00	60322	12.53	-3.15	2.209059	-1.589934	71.93836	3.6	79.07	745.7	0
10/22/2016	6:30:00	60323	12.52	-3.193	18.07213	-0.8192711	67.19361	2.403	82.9	746.1	0
10/22/2016	7:00:00	60324	12.53	-3.235	30.61307	-1.108493	62.02932	2.25	86.7	746.4	0
10/22/2016	7:30:00	60325	12.64	-3.213	39.64292	-0.7703585	56.9545	2.176	82.6	747	0
10/22/2016	8:00:00	60326	12.81	-1.076	521.1617	1.889068	42.51564	1.072	95.7	747.6	0
10/22/2016	8:30:00	60327	14.04	2.225	711.0687	3.848844	39.9759	0.466	359.6	748.2	0
10/22/2016	9:00:00	60328	13.99	4.665	832.3936	3.644872	41.1061	1.221	15.5	748.7	0
10/22/2016	9:30:00	60329	13.98	5.765	954.8362	3.914857	33.33607	1.462	56.29	749	0
10/22/2016	10:00:00	60330	13.97	6.242	1049.448	3.916084	34.19495	2.339	63.99	748.9	0
10/22/2016	10:30:00	60331	13.97	6.33	1130.155	3.969709	37.40548	2.953	59.8	748.7	0
10/22/2016	11:00:00	60332	13.96	7.464	1210.751	5.780336	40.96182	1.35	45.43	748.6	0
10/22/2016	11:30:00	60333	13.92	9.01	1299.926	7.020898	42.03745	1.19	11.15	748.6	0
10/22/2016	12:00:00	60334	13.9	10.43	1301.479	6.891706	44.08771	1.499	47.08	747.9	0
10/22/2016	12:30:00	60335	13.86	12.05	1231.34	8.374275	44.56655	1.697	322	747.6	0
10/22/2016	13:00:00	60336	13.85	11.91	660.4989	7.455839	50.34979	2.106	306.9	746.3	0
10/22/2016	13:30:00	60337	13.87	10.52	523.8726	6.042805	50.64798	4.321	271.3	746	0
10/22/2016	14:00:00	60338	13.91	10.04	614.889	6.711932	47.44979	2.144	261.2	745.6	0
10/22/2016	14:30:00	60339	13.93	10.25	493.6218	7.160041	46.61431	1.358	323.7	745.6	0
10/22/2016	15:00:00	60340	13.94	10	412.2895	6.860535	48.46428	0.813	106.7	745	0
10/22/2016	15:30:00	60341	13.94	9.73	379.7796	6.60411	51.22504	1.254	280.9	744.7	0
10/22/2016	16:00:00	60342	13.95	9.03	280.0417	6.057405	60.21638	0.841	55.58	744.7	0
10/22/2016	16:30:00	60343	13.98	8.37	233.8168	5.727136	64.05474	1.044	258.6	744.7	0
10/22/2016	17:00:00	60344	14	7.268	133.9204	4.755512	69.23576	1.291	227.5	744.7	0
10/22/2016	17:30:00	60345	13.68	5.7	75.42955	3.269582	76.8079	1.856	205.8	745.1	0
10/22/2016	18:00:00	60346	13.36	4.365	30.45588	2.930698	78.79392	1.234	106.3	745.6	0
10/22/2016	18:30:00	60347	13.27	3.165	2.646688	2.54721	79.68653	0.536	163.8	746.1	0
10/22/2016	19:00:00	60348	13.19	2.352	-0.5955651	2.017958	83.23711	0.858	101.3	746.5	0
10/22/2016	19:30:00	60349	13.12	2.033	-0.6751049	2.057622	81.19862	0.937	229.9	747.2	0
10/22/2016	20:00:00	60350	13.06	1.672	-1.105397	1.827824	82.01376	0.717	213.1	747.5	0
10/22/2016	20:30:00	60351	13	1.523	-0.9796425	1.519389	83.991	1.008	243.4	747.8	0
10/22/2016	21:00:00	60352	12.95	1.181	-1.135222	1.218581	76.19061	0.928	198	748.2	0
10/22/2016	21:30:00	60353	12.9	0.501	-0.5958091	0.8907489	82.31946	1.507	72.96	748.5	0
10/22/2016	22:00:00	60354	12.85	-0.416	-0.6024469	0.751385	82.68332	0.479	145.4	748.6	0
10/22/2016	22:30:00	60355	12.81	-1.076	-0.6025043	0.4564804	82.44389	1.019	71.6	748.6	0
10/22/2016	23:00:00	60356	12.77	-1.46	-0.7217838	0.300346	81.9316	1.347	120.6	748.3	0
10/22/2016	23:30:00	60357	12.73	-1.652	-0.5959878	0.2041102	81.65694	1.583	82.2	747.9	0
10/23/2016	0:00:00	60358	12.7	-2.036	-0.5960249	0.08271319	82.16959	0.983	92.9	747.3	0
10/23/2016	0:30:00	60359	12.67	-2.248	-0.662256	0.2119959	80.31117	0.99	89.2	747	0
10/23/2016	1:00:00	60360	12.65	-2.569	-0.6225207	-0.2210934	81.99924	0.839	97.9	746.7	0
10/23/2016	1:30:00	60361	12.63	-2.677	-0.5993418	-0.4813716	82.42094	1.258	94.5	746.4	0
10/23/2016	2:00:00	60362	12.61	-2.357	-0.5960349	-0.6625857	81.5046	2.083	90.5	746	0
10/23/2016	2:30:00	60363	12.6	-2.506	-0.596031	-0.8714523	84.97282	1.605	89.6	745.7	0
10/23/2016	3:00:00	60364	12.59	-2.72	-0.5960308	-0.7764676	83.97638	2.234	89.8	745.1	0
10/23/2016	3:30:00	60365	12.59	-2.827	-0.5960308	-0.3183061	80.4601	1.047	115.4	744.9	0
10/23/2016	4:00:00	60366	12.58	-3.084	-0.6954048	-0.2093972	75.19942	0.779	156.9	744.9	0
10/23/2016	4:30:00	60367	12.57	-3.193	-0.6922102	-0.5412725	82.70723	0.94	161.6	745.4	0
10/23/2016	5:00:00	60368	12.56	-3.407	-0.7485942	-0.7179073	83.52793	0.755	134.3	745.7	0
10/23/2016	5:30:00	60369	12.55	-3.642	-0.5962339	-0.9077014	85.55649	0.647	110.1	746.1	0
10/23/2016	6:00:00	60370	12.54	-3.599	2.865235	-1.415087	86.54182	2.047	89.6	746.4	0
10/23/2016	6:30:00	60371	12.53	-3.493	19.07273	-1.007201	83.73053	1.751	91.9	746.7	0
10/23/2016	7:00:00	60372	12.56	-3.428	33.03135	-0.5787259	82.59277	0.638	166.8	747.2	0
10/23/2016	7:30:00	60373	12.71	-3.064	52.0711	0.4214431	66.10612	2.284	81.5	747.7	0
10/23/2016	8:00:00	60374	13.06	-0.798	501.0394	1.622929	62.15174	5.85	76.06	747.9	0
10/23/2016	8:30:00	60375	14.08	1.586	707.1174	2.43943	58.59567	6.843	66.01	748.2	0
10/23/2016	9:00:00	60376	14.08	3.079	814.5571	2.897716	57.23903	7.817	66.84	748.4	0
10/23/2016	9:30:00	60377	14.09	4.021	936.8666	3.161323	56.81146	7.3	60.01	748.7	0
10/23/2016	10:00:00	60378	14.07	4.579	1044.894	3.588244	58.02531	7.923	65.76	748.4	0
10/23/2016	10:30:00	60379	14.06	5.117	1119.764	3.986659	57.09213	6.994	60.76	749.1	0
10/23/2016	11:00:00	60380	14.04	5.982	1236.658	4.38697	59.70881	7.821	64.78	749	0
10/23/2016	11:30:00	60381	14.02	7.071	1351.133	4.894845	62.06415	7.913	68.86	748.9	0
10/23/2016	12:00:00	60382	14	8.08	1138.384	5.091825	62.37057	7.812	72.05	748.3	0
10/23/2016	12:30:00	60383	14.01	8.48	900.3491	5.082787	62.65281	7.144	68.55	748.2	0
10/23/2016	13:00:00	60384	14.01	8.75	955.8489	5.516006	58.7184	6.586	76.13	747.9	0
10/23/2016	13:30:00	60385	14.01	8.9	600.9838	5.762818	59.00414	5.676	77.2	747.6	0
10/23/2016	14:00:00	60386	14.01	9.46	825.5541	5.954171	59.24498	4.13	69.83	747.3	0
10/23/2016	14:30:00	60387	13.97	10.72	585.3144	7.229455	53.89655	1.692	94.6	746.6	0
10/23/2016	15:00:00	60388	13.96	10.52	353.2652	7.051885	58.40439	0.952	95.7	746	0
10/23/2016	15:30:00	60389	13.97	9.77	318.4463	6.459719	61.67141	2.045	249.5	745.6	0
10/23/2016	16:00:00	60390	13.99	9.15	241.0979	6.08635	62.90018	0.944	159.7	745.3	0
10/23/2016	16:30:00	60391	14	8.19	162.7145	5.430293	65.77047	1.022	186.6	745.3	0
10/23/2016	17:00:00	60392	14.01	7.094	99.05248	4.751998	69.02835	1.489	205.1	745.3	0
10/23/2016	17:30:00	60393	13.48	5.808	57.07413	4.046972	71.39499	1.223	157.3	745.8	0
10/23/2016	18:00:00	60394	13.38	4.837	23.10543	3.551351	72.50208	1.61	200.5	746.1	0
10/23/2016	18:30:00	60395	13.28	4.299	0.8568224	3.295693	73.55682	0.965	241.1	746.8	0
10/23/2016	19:00:00	60396	13.2	3.827	-1.081864	2.912024	74.85778	1.128	246.1	747.1	0
10/23/2016	19:30:00	60397	13.13	3.334	-1.07196	2.684355	75.24202	0.79	248.9	747.4	0
10/23/2016	20:00:00	60398	13.08	2.225	-0.5955515	2.116485	79.97521	0.36	77.46	747.8	0
10/23/2016	20:30:00	60399	13.02	1.33	-0.5956848	1.981056	80.02513	0.838	90.4	748.2	0
10/23/2016	21:00:00	60400	12.97	0.608	-0.6288842	1.414934	83.67859	0.588	246.7	748.2	0
10/23/2016	21:30:00	60401	12.92	0.011	-0.7216111	1.183327	82.7977	0.681	209.9	748.6	0
10/23/2016	22:00:00	60402	12.87	-0.393	-0.6189981	0.7973233	84.56657	1.178	106.6	748.6	0
10/23/2016	22:30:00	60403	12.82	-0.436	-0.7017896	0.622624	84.04105	0.763	101.2	748.6	0
10/23/2016	23:00:00	60404	12.78	-0.755	-0.5958728	0.4818631	84.42355	1.324	84.9	748.3	0
10/23/2016	23:30:00	60405	12.74	-1.119	-0.6422855	0.6569334	84.31959	0.731	210.6	747.9	0
10/24/2016	0:00:00	60406	12.71	-1.48	-0.6025843	0.4330716	83.98409	0.918	219.5	747.6	0
10/24/2016	0:30:00	60407	12.68	-1.801	-0.6059431	0.04173351	86.02437	0.986	165.6	747	0
10/24/2016	1:00:00	60408	12.66	-2.036	-0.6026518	-0.2014059	87.26461	1.068	88.7	746.5	0
10/24/2016	1:30:00	60409	12.63	-2.291	-0.6390771	-0.1690379	86.21161	1.148	98.7	746	0
10/24/2016	2:00:00	60410	12.62	-2.442	-0.6589448	-0.0266944	85.88793	0.803	169.4	745.7	0
10/24/2016	2:30:00	60411	12.6	-2.677	-0.6622561	0.02560626	81.69718	0.508	122.7	745.7	0
10/24/2016	3:00:00	60412	12.59	-2.892	-0.8443778	-0.3575347	86.34811	0.609	191.2	745.4	0
10/24/2016	3:30:00	60413	12.59	-2.892	-0.59606	-0.4538089	82.96375	2.025	135.5	745.1	0
10/24/2016	4:00:00	60414	12.58	-3.084	-0.8345082	-0.7595568	87.78627	0.641	176.2	745.4	0
10/24/2016	4:30:00	60415	12.57	-3.342	-0.8114814	-0.8725129	87.22391	0.648	126.6	745.7	0
10/24/2016	5:00:00	60416	12.56	-3.599	-0.5995431	-0.7834312	81.10555	1.132	93.7	746.1	0
10/24/2016	5:30:00	60417	12.55	-3.859	-0.3378659	-0.717569	76.10539	1.18	101.6	746.1	0
10/24/2016	6:00:00	60418	12.54	-4.051	1.838366	-0.3409123	64.68261	1.14	101.6	746.1	0
10/24/2016	6:30:00	60419	12.53	-3.988	16.92307	0.4465718	54.07084	1.11	97.8	746.4	0
10/24/2016	7:00:00	60420	12.55	-3.728	30.82508	-0.280602	72.53971	1.413	175.3	747	0
10/24/2016	7:30:00	60421	12.65	-3.642	41.04405	-0.248468	59.10839	1.556	97.8	747.5	0
10/24/2016	8:00:00	60422	12.81	-1.48	556.1614	2.291416	33.35809	1.479	89.6	747.6	0
10/24/2016	8:30:00	60423	14.02	2.288	737.171	5.385543	27.78331	0.725	77.7	748.5	0
10/24/2016	9:00:00	60424	13.97	4.816	835.0734	4.883591	31.50375	2.349	75.38	748.6	0
10/24/2016	9:30:00	60425	13.97	5.548	947.2343	4.234601	40.15418	5.226	77.38	748.7	0
10/24/2016	10:00:00	60426	14	6.113	1019.785	4.881245	35.43885	4.04	74.64	749	0
10/24/2016	10:30:00	60427	13.99	6.59	1104.292	4.963662	40.04269	4.628	67.22	748.8	0
10/24/2016	11:00:00	60428	13.96	7.751	1178.539	6.25317	34.38611	2.892	75.63	748.9	0
10/24/2016	11:30:00	60429	13.94	8.86	1271.289	6.405364	36.58912	3.643	69.55	748.6	0
10/24/2016	12:00:00	60430	13.91	10.54	1322.006	7.902139	41.68323	1.726	32.79	748.2	0
10/24/2016	12:30:00	60431	13.75	12.51	1270.739	9.24921	39.15951	1.756	327.8	747.6	0
10/24/2016	13:00:00	60432	13.85	13.38	1252.656	9.39201	43.19267	2.216	322.6	746.9	0
10/24/2016	13:30:00	60433	13.85	13.3	1269.843	8.543797	44.2797	5.655	265.3	745.2	0
10/24/2016	14:00:00	60434	13.87	12.95	1209.075	8.285628	44.31681	6.647	267.2	744.6	0
10/24/2016	14:30:00	60435	13.89	12.72	1102.024	8.407849	42.10171	7.599	265.3	743.9	0
10/24/2016	15:00:00	60436	13.91	12.26	948.9858	8.092202	36.5914	9.11	260.6	742.9	0
10/24/2016	15:30:00	60437	13.94	11.77	808.7855	7.933205	30.716	9.73	262.4	742.2	0
10/24/2016	16:00:00	60438	13.97	11.31	674.0795	7.577438	30.81085	9.45	259.9	743.3	0
10/24/2016	16:30:00	60439	13.99	10.83	531.9692	7.116318	38.54738	8.59	261.9	743.7	0
10/24/2016	17:00:00	60440	14.01	10.22	380.2357	6.567222	49.51317	4.795	254.6	744.3	0
10/24/2016	17:30:00	60441	13.52	9.66	210.9288	5.834142	56.84235	1.396	230.2	745	0
10/24/2016	18:00:00	60442	13.34	6.983	27.03272	3.767	66.14674	1.775	149.1	745.7	0
10/24/2016	18:30:00	60443	13.25	4.859	3.313746	2.929442	69.62685	1.926	203.6	746.1	0
10/24/2016	19:00:00	60444	13.17	3.249	-0.8965329	2.383396	72.47672	1.094	201.4	746.5	0
10/24/2016	19:30:00	60445	13.11	1.97	-0.5955775	1.815242	76.76791	0.601	102.6	746.9	0
10/24/2016	20:00:00	60446	13.05	0.989	-0.5957147	1.550366	78.34122	0.625	110.5	746.9	0
10/24/2016	20:30:00	60447	13	0.287	-0.5958104	1.13506	79.65439	0.919	91.1	747.3	0
10/24/2016	21:00:00	60448	12.94	-0.33	-0.5958266	0.9839433	81.15196	0.538	95.9	747.6	0
10/24/2016	21:30:00	60449	12.89	-0.82	-0.5958646	0.8194284	80.70916	0.764	68.52	747.9	0
10/24/2016	22:00:00	60450	12.85	-1.225	-0.5992636	0.6333265	80.89574	0.689	68.93	747.9	0
10/24/2016	22:30:00	60451	12.81	-1.586	-0.6555755	0.4326949	82.60698	0.713	117.5	747.9	0
10/24/2016	23:00:00	60452	12.77	-1.993	-0.6059514	0.2225399	84.83179	0.375	215.8	747.6	0
10/24/2016	23:30:00	60453	12.73	-2.162	-0.599341	0.05583443	85.75675	1.141	205.6	747.6	0
10/25/2016	0:00:00	60454	12.7	-2.314	-0.5960305	-0.4258992	85.81544	1.395	202.2	746.6	0
10/25/2016	0:30:00	60455	12.67	-2.592	-0.649011	-0.6256312	86.71908	1.082	112.4	745.7	0
10/25/2016	1:00:00	60456	12.65	-2.784	-0.5960305	-0.7518081	87.54423	0.804	252.4	745.4	0
10/25/2016	1:30:00	60457	12.63	-2.998	-0.711948	-1.117379	88.66715	1.088	139.9	745.1	0
10/25/2016	2:00:00	60458	12.61	-3.299	-0.6027591	-1.409677	90.57304	0.674	93.4	744.7	0
10/25/2016	2:30:00	60459	12.6	-3.513	-0.5962242	-1.470637	90.9992	0.836	105	744.4	0
10/25/2016	3:00:00	60460	12.59	-3.428	-0.5962339	-1.009079	86.97372	1.531	148.7	744.1	0
10/25/2016	3:30:00	60461	12.58	-3.041	-0.3577284	0.7709841	69.73533	2.487	67.44	743.8	0
10/25/2016	4:00:00	60462	12.58	-2.912	-0.5629805	0.5277587	70.53755	1.3	86.3	743.8	0
10/25/2016	4:30:00	60463	12.56	-3.107	-0.7881213	-0.6495629	80.97932	0.793	175.1	743.8	0
10/25/2016	5:00:00	60464	12.55	-3.064	-0.3841824	0.4000192	69.43676	1.852	85.9	743.8	0
10/25/2016	5:30:00	60465	12.54	-2.655	-0.5430948	0.8059533	66.6907	2.899	75.6	743.8	0
