Fecha	Hora	RECORD	batt_volt_Min	logger_temp	SWin_Avg	SWout_Avg	LWin_Avg	LWout_Avg	cnr4_T_C_Avg	cnr4_T_K_Avg	LWin_corr_Avg	LWout_corr_Avg	Ta_Avg	Rh_Avg	WiSp	WiDi
12/3/2017	1:30:00	6606	13.2	0.011	-2.463	1.549	-0.73	-1.658	-0.548	272.6	312.4	311.5	0.042	85.37	1.021	81
12/3/2017	2:00:00	6607	13.18	-0.138	-1.818	1.669	-0.716	-0.727	-0.815	272.3	311.2	311.2	-0.075	85.64001	0.672	88.4
12/3/2017	2:30:00	6608	13.16	-0.307	-2.164	1.724	-0.834	-2.638	-0.902	272.2	310.7	308.8	-0.162	85.19897	1.157	83.6
12/3/2017	3:00:00	6609	13.14	-0.457	-1.697	1.617	-0.746	-1.67	-1.151	272	309.6	308.7	-0.256	85.85434	0.582	94.9
12/3/2017	3:30:00	6610	13.12	-0.563	-1.67	1.551	-0.843	-2.145	-0.97	272.2	310.3	309	-0.394	86.12513	1.835	77.79
12/3/2017	4:00:00	6611	13.1	-0.542	-1.188	1.412	-0.463	0.02	-0.853	272.3	311.2	311.7	-0.156	85.37534	0.618	125.7
12/3/2017	4:30:00	6612	13.08	-0.479	-1.455	1.495	-0.653	-0.994	-0.786	272.4	311.4	311	-0.067	86.15414	0.469	74.78
12/3/2017	5:00:00	6613	13.07	-0.671	-3.132	1.814	-1.467	-4.71	-1.103	272	309.1	305.9	-0.521	83.83294	2.167	67.42
12/3/2017	5:30:00	6614	13.05	-0.99	-3.973	2.532	-1.942	-5.915	-1.807	271.3	305.4	301.5	-1.086	79.98777	2.464	72.05
12/3/2017	6:00:00	6615	13.03	-1.331	2.488	7.585	-2.403	-7.283	-2.087	271.1	303.7	298.8	-1.211	79.92673	2.594	71.17
12/3/2017	6:30:00	6616	13.02	-1.586	18.36	20.3	-2.885	-7.387	-2.405	270.7	301.8	297.3	-1.988	78.93575	4.317	68.23
12/3/2017	7:00:00	6617	13.02	-1.715	45.79	44.21	-3.192	-8.93	-2.145	271	302.6	296.9	-1.683	75.99056	3.543	69.35
12/3/2017	7:30:00	6618	13.07	-1.692	78.89	67.55	-3.838	-11.17	-1.622	271.5	304.4	297	-1.282	73.68982	2.746	70.22
12/3/2017	8:00:00	6619	13.19	-1.437	263.8	159.2	-7.306	-12.9	-0.612	272.5	305.5	299.9	-0.533	70.74064	2.087	81
12/3/2017	8:30:00	6620	14.4	0.117	702.7	377.5	-91.8	-24.26	4.397	277.5	244.7	312.3	0.973	68.12957	1.565	79.39
12/3/2017	9:00:00	6621	14.89	2.715	811	482.2	-119.6	-37.25	8.38	281.5	236.6	319	1.92	66.01362	2.111	88.6
12/3/2017	9:30:00	6622	14.24	5.874	909	544.4	-128.6	-46.77	10.71	283.9	239.6	321.4	2.839	63.61851	1.917	98.3
12/3/2017	10:00:00	6623	14.07	8.57	1038	582.8	-138.4	-63.21	14.48	287.6	249.7	324.9	3.907	61.58465	1.661	94.7
12/3/2017	10:30:00	6624	13.89	11.15	1190	561.4	-139.5	-85.5	18.72	291.9	272.1	326	4.831	67.7759	0.942	354.2
12/3/2017	11:00:00	6625	13.75	12.46	1042	412	-125.3	-95.7	21.01	294.2	299.3	328.9	4.869	68.96196	0.847	78.25
12/3/2017	11:30:00	6626	13.65	11.77	540.6	181.1	-85	-75.16	17.16	290.3	318.1	328	4.573	72.06001	1.089	75.58
12/3/2017	12:00:00	6627	13.64	10.43	441.9	139.1	-50.4	-47.47	11.36	284.5	321.2	324.1	4.045	71.22623	0.876	162.1
12/3/2017	12:30:00	6628	13.63	8.39	811	241.8	-31.91	-26.66	6.586	279.7	315.4	320.6	2.693	72.65449	2.413	107.4
12/3/2017	13:00:00	6629	13.61	10.34	1461	302.1	-97.1	-60.36	13.39	286.5	285.2	321.9	3.287	70.14365	1.565	55.53
12/3/2017	13:30:00	6630	13.66	9.91	575.9	102.3	-55.45	-47.88	11.42	284.6	316.8	324.3	2.734	73.68459	2.341	52.5
12/3/2017	14:00:00	6631	13.85	6.005	161.7	78.53	-4.123	-7.058	2.313	275.5	322.4	319.4	1.123	87.94466	1.738	88.3
12/3/2017	14:30:00	6632	13.86	4.643	299	158.7	-3.611	-7.848	2.369	275.5	323.1	318.9	1.12	87.88438	1.836	105.7
12/3/2017	15:00:00	6633	13.81	6.504	874	420.5	-47.84	-32.44	7.613	280.8	304.7	320.1	2.796	71.98946	1.484	85.7
12/3/2017	15:30:00	6634	13.89	7.641	365.1	164.2	-67.49	-29.88	7.409	280.6	283.9	321.5	2.529	70.82943	1.792	98.4
12/3/2017	16:00:00	6635	13.9	6.265	203.8	90.1	-21.64	-15.38	4.17	277.3	313.7	320	2.196	78.20366	2.215	176
12/3/2017	16:30:00	6636	13.88	4.428	93.3	41.56	-2.909	-5.749	1.83	275	321.3	318.4	1.182	89.59808	1.858	17.08
12/3/2017	17:00:00	6637	13.9	3.099	32.54	16.08	-1.338	-3.186	1.005	274.2	319	317.1	1.084	90.57111	2.203	19.16
12/3/2017	17:30:00	6638	13.83	2.438	24.95	10.94	-1.959	-3.409	1.036	274.2	318.5	317	0.837	94.13376	2.098	228.4
12/3/2017	18:00:00	6639	13.8	2.053	29.61	13.01	-3.178	-3.178	0.958	274.1	316.9	316.9	0.872	91.97071	1.3	179
12/3/2017	18:30:00	6640	13.76	1.755	14.07	6.264	-4.225	-2.962	0.956	274.1	315.9	317.1	0.981	89.25661	1.766	273.6
12/3/2017	19:00:00	6641	13.68	1.48	0.488	0.809	-3.854	-2.199	0.805	274	315.5	317.2	0.954	89.91756	0.938	215.4
12/3/2017	19:30:00	6642	13.63	1.245	-0.117	0.733	-7.396	-1.763	0.645	273.8	311.2	316.9	0.773	90.92993	1.539	253.6
12/3/2017	20:00:00	6643	13.58	1.053	-0.069	0.42	-3.253	-1.308	0.446	273.6	314.5	316.4	0.478	93.46083	1.794	265
12/3/2017	20:30:00	6644	13.54	0.84	-0.46	0.404	-3.107	-0.892	0.315	273.5	314	316.2	0.347	94.509	1.219	268.9
12/3/2017	21:00:00	6645	13.5	0.691	-0.68	1.291	-3.691	-0.006	0.023	273.2	312.1	315.7	0.365	89.65936	1.131	359
12/3/2017	21:30:00	6646	13.46	0.542	-0.791	0.847	-3.675	0	0.01	273.2	312	315.7	0.277	89.90759	0.443	324.8
12/3/2017	22:00:00	6647	13.44	0.436	-1.359	0.442	-8.7	-0.345	0.012	273.2	307	315.3	0.165	90.23782	0.207	61.39
12/3/2017	22:30:00	6648	13.41	0.33	-1.943	0.41	-17.07	-0.972	-0.079	273.1	298.2	314.3	0.054	89.61179	0.269	81.4
12/3/2017	23:00:00	6649	13.38	0.203	-0.654	1.325	-18.38	-0.211	-0.376	272.8	295.5	313.7	0.1	88.10046	1.058	65.85
12/3/2017	23:30:00	6650	13.35	0.031	-1.145	1.781	-27.26	-0.493	-0.773	272.4	284.8	311.6	-0.046	87.66354	1.107	57.8
12/4/2017	0:00:00	6651	13.33	-0.224	-2.498	2.258	-49.53	-2.373	-1.444	271.7	259.5	306.6	-0.528	86.81944	1.316	69.31
12/4/2017	0:30:00	6652	13.3	-0.522	-2.114	3.046	-51.98	-3.108	-1.634	271.5	256.2	305	-0.556	81.85734	1.86	69.68
12/4/2017	1:00:00	6653	13.28	-0.777	-1.976	2.8	-52.04	-3.371	-1.808	271.3	255.3	304	-0.712	82.06059	1.485	76.67
12/4/2017	1:30:00	6654	13.26	-0.927	-1.624	2.675	-51.22	-3.413	-1.801	271.3	256.2	304	-0.935	81.54202	2.637	70.44
12/4/2017	2:00:00	6655	13.24	-0.947	-0.093	2.768	-35.85	-2.767	-1.56	271.6	272.6	305.7	-0.47	78.31598	1.9	77.74
12/4/2017	2:30:00	6656	13.22	-0.798	0.286	2.29	-28.56	-3.154	-0.784	272.4	283.5	308.9	0.227	76.28658	1.578	68.09
12/4/2017	3:00:00	6657	13.2	-0.671	-0.015	2.44	-34.98	-4.188	-0.404	272.7	278.8	309.6	0.335	74.75907	2.569	58.92
12/4/2017	3:30:00	6658	13.18	-0.755	-2.253	2.358	-68.77	-6.824	-1.054	272.1	242	304	-0.131	75.10986	1.879	57.09
12/4/2017	4:00:00	6659	13.17	-0.927	-1.765	3.272	-78.6	-7.485	-1.495	271.7	230.2	301.3	-0.295	70.00684	2.922	66.86
12/4/2017	4:30:00	6660	13.15	-1.033	-1.701	3.243	-80.6	-8.56	-1.274	271.9	229.2	301.2	-0.356	66.39732	3.869	69.45
12/4/2017	5:00:00	6661	13.13	-1.119	-1.804	3.059	-81.2	-9.15	-1.155	272	229.1	301.2	-0.426	66.83495	3.953	66.55
12/4/2017	5:30:00	6662	13.11	-1.076	-0.544	2.434	-47.61	-7.077	-0.784	272.4	264.4	305	-0.059	66.61791	2.892	65.25
12/4/2017	6:00:00	6663	13.09	-0.884	3.796	4.089	-41.03	-6.394	-0.268	272.9	273.4	308	0.365	68.30645	2.198	68.97
12/4/2017	6:30:00	6664	13.09	-0.82	29.65	17.62	-63.36	-8.94	-0.332	272.8	250.7	305.2	0.116	66.99749	2.993	73.21
12/4/2017	7:00:00	6665	13.32	-0.5	108.1	55.3	-55.6	-7.858	0.315	273.5	261.5	309.2	0.382	67.60178	3.06	69.99
12/4/2017	7:30:00	6666	14.78	0.074	155.1	78.15	-65.04	-10.09	1.374	274.5	257	311.9	0.768	66.69801	1.887	78.67
12/4/2017	8:00:00	6667	15.34	1.245	329.7	149.9	-61.29	-12.76	2.778	275.9	267.4	315.9	1.093	68.84621	2.242	86.7
12/4/2017	8:30:00	6668	15.5	4.342	675.7	275.2	-107.3	-27.94	6.344	279.5	238.8	318.1	1.81	65.11794	2.143	85.1
12/4/2017	9:00:00	6669	15.61	6.809	750.2	274.3	-76.26	-40.97	9.61	282.8	286.2	321.5	2.594	63.28976	1.721	87
12/4/2017	9:30:00	6670	16.28	7.706	584	198.8	-55.96	-41.94	9.95	283.1	308.3	322.3	2.868	62.01833	1.338	71.48
12/4/2017	10:00:00	6671	15.95	8.21	765.4	219.7	-69.47	-41.75	9.78	282.9	293.9	321.6	2.921	62.90326	1.714	75.64
12/4/2017	10:30:00	6672	15.85	9.44	676	174.4	-67.08	-50.15	11.65	284.8	306	322.9	3.557	60.07215	1.306	61.06
12/4/2017	11:00:00	6673	15.77	9.77	562.5	137.3	-50.19	-42.76	10.21	283.4	315.4	322.8	3.539	63.39499	1.598	60.42
12/4/2017	11:30:00	6674	15.59	9.37	527.6	121.8	-41.06	-32.9	8.11	281.3	313.8	321.9	3.348	68.90865	2.405	78.34
12/4/2017	12:00:00	6675	14.58	8.52	342.7	83.4	-26.8	-25.5	6.409	279.6	319.5	320.8	2.921	74.1307	1.594	351.6
12/4/2017	12:30:00	6676	15.14	8.3	607.4	140.9	-33.81	-28.6	6.909	280.1	315	320.2	2.838	77.20945	1.463	73.18
12/4/2017	13:00:00	6677	14.98	9.66	1292	232.7	-70.41	-43.97	9.98	283.1	294	320.4	2.565	78.28507	2.536	77.93
12/4/2017	13:30:00	6678	14.27	9.64	478.5	85.4	-38.53	-35.73	8.78	281.9	319.8	322.6	2.683	76.62165	2.544	69.76
12/4/2017	14:00:00	6679	14.29	8.88	631.1	191.1	-30.02	-26.85	6.712	279.9	317.9	321	3.082	79.61304	1.523	69.09
12/4/2017	14:30:00	6680	14.29	8.37	415.2	112.9	-16.76	-17.82	4.689	277.8	321.1	320.1	2.063	88.24464	3.64	254
12/4/2017	15:00:00	6681	14.07	6.351	105.7	35.14	-3.238	-5.623	1.863	275	321.1	318.7	1.432	88.53265	1.347	16.37
12/4/2017	15:30:00	6682	14.14	4.88	146.2	61.62	-1.687	-3.069	1.031	274.2	318.7	317.4	0.884	91.18449	1.368	81
12/4/2017	16:00:00	6683	14.34	4.299	180.3	73.89	-3.665	-5.125	1.656	274.8	319.7	318.2	1.182	88.83474	2.273	69.1
12/4/2017	16:30:00	6684	14.04	3.935	85.5	34.2	-6.531	-4.982	1.582	274.7	316.5	318	1.111	91.07864	1.298	233
12/4/2017	17:00:00	6685	14.18	3.999	166.9	63.99	-4.436	-8.52	2.413	275.6	322.5	318.4	0.998	94.51301	0.632	328.8
12/4/2017	17:30:00	6686	14.12	4.236	145.5	53.51	-11.51	-10.01	2.841	276	317.5	319	1.16	93.5358	1.018	22.22
12/4/2017	18:00:00	6687	13.8	3.292	19.2	9.11	-1.912	-1.933	0.87	274	317.8	317.8	0.618	93.41465	0.981	23.96
12/4/2017	18:30:00	6688	13.67	2.438	3.751	2.857	-0.371	0.399	0.171	273.3	316.1	316.8	0.361	94.45638	0.68	42.11
12/4/2017	19:00:00	6689	13.59	1.904	0.047	0.549	-0.113	0.06	0.231	273.4	316.6	316.8	0.185	94.71906	1.018	342.7
12/4/2017	19:30:00	6690	13.53	1.543	-0.158	0.713	-0.417	0.097	0.321	273.5	316.7	317.2	0.338	95.14492	0.34	92.4
12/4/2017	20:00:00	6691	13.48	1.308	-0.146	0.794	-0.422	0.009	0.35	273.5	316.8	317.3	0.351	95.06523	0.639	91
12/4/2017	20:30:00	6692	13.44	1.118	-0.193	0.937	-5.02	0	0.306	273.5	312	317.1	0.475	94.89654	0.525	78.54
12/4/2017	21:00:00	6693	13.41	0.946	-0.356	1.114	-9.62	0	0.273	273.4	307.3	316.9	0.569	94.19605	0.535	37.9
12/4/2017	21:30:00	6694	13.38	0.84	-0.298	0.937	-6.997	-0.009	0.32	273.5	310.1	317.1	0.609	93.78027	0.441	100.3
12/4/2017	22:00:00	6695	13.35	0.734	-0.574	1.146	-7.783	-0.16	0.372	273.5	309.6	317.2	0.703	93.00861	0.502	158.4
12/4/2017	22:30:00	6696	13.32	0.648	-0.363	0.863	-3.686	-0.217	0.426	273.6	313.9	317.4	0.553	94.03642	1.08	72.06
12/4/2017	23:00:00	6697	13.29	0.585	-0.043	0.732	-5.744	-0.274	0.455	273.6	312	317.5	0.533	94.15859	1.108	55.87
12/4/2017	23:30:00	6698	13.27	0.522	0.367	0.814	-2.729	-0.348	0.48	273.6	315.1	317.5	0.648	93.77907	0.185	116.7
12/5/2017	0:00:00	6699	13.25	0.436	-1.704	0.651	-24.1	-1.262	0.316	273.5	293	315.8	0.461	93.14739	0.941	97.2
12/5/2017	0:30:00	6700	13.23	0.246	-2.418	0.569	-26.12	-2.598	0.164	273.3	290.3	313.8	0.319	90.8819	0.874	67.94
12/5/2017	1:00:00	6701	13.21	0.16	-0.981	0.765	-12.7	-1.769	0.319	273.5	304.4	315.3	0.423	92.16631	1.339	94.7
12/5/2017	1:30:00	6702	13.18	0.16	0.379	1.036	-1.969	-0.031	0.413	273.6	315.6	317.5	0.431	94.16838	0.78	4.038
12/5/2017	2:00:00	6703	13.17	0.16	-0.357	0.523	-9.68	-0.969	0.407	273.6	307.8	316.6	0.354	94.86102	1.243	72.48
12/5/2017	2:30:00	6704	13.14	0.097	-0.698	0.425	-13.48	-2.191	0.325	273.5	303.7	314.9	0.403	90.72817	1.055	72.97
12/5/2017	3:00:00	6705	13.13	0.031	-0.708	0.249	-14.97	-2.567	0.371	273.5	302.4	314.8	0.353	90.8454	1.013	87.9
12/5/2017	3:30:00	6706	13.11	0.011	0.165	0.675	-5.813	-1.043	0.409	273.6	311.7	316.5	0.545	89.76627	0.49	77.14
12/5/2017	4:00:00	6707	13.09	0.031	-0.152	0.242	-2.398	-0.513	0.413	273.6	315.2	317	0.275	92.86534	0	0
12/5/2017	4:30:00	6708	13.07	0.031	-0.403	-0.076	-0.76	-0.564	0.409	273.6	316.8	317	0.016	94.4798	0	0
12/5/2017	5:00:00	6709	13.06	0.031	-0.531	-0.439	0	-1.157	0.406	273.6	317.5	316.4	-0.171	95.036	0	0
12/5/2017	5:30:00	6710	13.04	-0.012	-0.53	-0.415	0	-1.778	0.4	273.5	317.5	315.7	-0.216	95.30415	0	0
12/5/2017	6:00:00	6711	13.02	-0.012	0.736	1.814	0	-1.59	0.42	273.6	317.6	316	-0.14	95.3143	0	0
12/5/2017	6:30:00	6712	13.01	-0.012	4.934	11.1	-0.046	-0.835	0.45	273.6	317.7	316.9	0.062	94.9265	0	0
12/5/2017	7:00:00	6713	12.99	0.031	22.26	56.92	-0.999	-1.14	0.558	273.7	317.2	317.1	0.22	95.00778	0	0
12/5/2017	7:30:00	6714	12.99	0.138	54.33	154	-4.08	-3.969	1.465	274.6	318.4	318.5	1.041	91.07101	0.034	79.34
12/5/2017	8:00:00	6715	13.05	0.246	63.76	164.1	-7.136	-7.394	2.303	275.5	319.3	319	1.296	88.76524	0.269	116
12/5/2017	8:30:00	6716	13.14	0.479	120.7	255.1	-15.59	-15.65	4.405	277.6	320.9	320.9	2.664	82.83241	0.147	146.7
12/5/2017	9:00:00	6717	13.45	1.48	217.2	304.9	-30.22	-30.04	7.7	280.9	322.6	322.7	3.821	76.06087	0.128	64.16
12/5/2017	9:30:00	6718	13.87	2.652	291.3	289.4	-33.89	-29.29	7.753	280.9	319.1	323.7	3.751	76.09458	0.327	132.5
12/5/2017	10:00:00	6719	15.6	3.978	400.2	321.7	-33.03	-33.32	8.54	281.7	324	323.7	3.495	76.19028	0.925	111.2
12/5/2017	10:30:00	6720	16.35	4.451	404.2	322.4	-8.56	-27.11	7.207	280.4	341.7	323.2	2.546	81.3367	0.768	336.3
12/5/2017	11:00:00	6721	15.67	5.051	515.7	400.7	-10.93	-27.09	7.076	280.2	338.7	322.6	1.948	86.29069	0.81	298.3
12/5/2017	11:30:00	6722	15.94	8.06	750.1	545.9	-48.8	-56.37	13.38	286.5	333.4	325.9	4.423	75.82886	0.596	46.62
12/5/2017	12:00:00	6723	15.96	9.3	710.5	483.2	-49.26	-45.7	11.43	284.6	322.7	326.2	3.16	72.30444	2.836	78.87
12/5/2017	12:30:00	6724	16.1	8.86	683.5	450.1	-34.72	-33.45	8.69	281.8	323.1	324.3	3.097	70.9488	4.412	95.8
12/5/2017	13:00:00	6725	15.97	8.88	1067	605.2	-44.58	-39.69	9.78	282.9	318.8	323.7	3.143	73.87981	4.097	91.4
12/5/2017	13:30:00	6726	15.04	8.44	555.7	297.6	-25.66	-29.1	7.655	280.8	326.9	323.5	2.762	77.02582	4.004	86.6
12/5/2017	14:00:00	6727	14.71	7.663	482.5	242.3	-18.16	-22.55	6.012	279.2	326.2	321.8	3.058	74.02331	4.214	88
12/5/2017	14:30:00	6728	14.63	7.333	399.8	187.1	-24.18	-23.35	6.137	279.3	320.8	321.6	3.151	72.0799	3.941	79.35
12/5/2017	15:00:00	6729	14.35	7.245	350	153.2	-11.13	-24.12	6.334	279.5	334.8	321.8	3.002	80.80394	1.059	49.12
12/5/2017	15:30:00	6730	14.33	6.832	267.1	107.9	-11.26	-19.04	5.119	278.3	328.7	320.9	2.357	89.27996	0.857	288.8
12/5/2017	16:00:00	6731	14.3	6.351	182.6	72.06	-9.54	-15.59	4.362	277.5	326.8	320.7	1.936	91.8613	0.905	297.8
12/5/2017	16:30:00	6732	14.26	5.917	150.3	56.4	-9.75	-12.74	3.591	276.7	322.8	319.8	1.576	93.31974	1.253	248
12/5/2017	17:00:00	6733	14.23	5.485	133.7	48.61	-13.31	-11.4	3.131	276.3	317	319	1.331	94.40667	0.843	318.4
12/5/2017	17:30:00	6734	13.97	5.009	74.24	26.41	-10.37	-10.54	3.009	276.2	319.4	319.2	1.237	94.39667	0.586	87.4
12/5/2017	18:00:00	6735	13.85	4.17	36.21	13.09	-2.438	-6.095	1.964	275.1	322.4	318.7	1.109	94.45228	0.464	32.04
12/5/2017	18:30:00	6736	13.77	3.463	24.58	9.35	-1.021	-4.604	1.621	274.8	322.2	318.6	1.08	94.32082	0.88	66.4
12/5/2017	19:00:00	6737	13.65	2.609	-0.408	0.795	-0.468	-0.194	0.325	273.5	316.7	316.9	0.496	93.8683	0.355	82.7
12/5/2017	19:30:00	6738	13.57	1.99	-0.004	0.124	0	0	0.225	273.4	316.7	316.7	0.076	94.5966	0	0
12/5/2017	20:00:00	6739	13.51	1.586	0.128	-0.327	0.039	-0.011	0.284	273.4	317	316.9	-0.117	95.35822	0	0
12/5/2017	20:30:00	6740	13.47	1.308	0.001	-0.433	0	-0.473	0.315	273.5	317.1	316.6	-0.261	95.67751	0	0
12/5/2017	21:00:00	6741	13.43	1.096	0	-0.377	0	-0.698	0.29	273.4	317	316.3	-0.242	95.83519	0	0
12/5/2017	21:30:00	6742	13.4	0.926	0.004	-0.442	0	-1.157	0.231	273.4	316.7	315.5	-0.275	95.93706	0	0
12/5/2017	22:00:00	6743	13.37	0.777	0	0	0	-0.385	0.197	273.3	316.5	316.2	-0.096	95.93261	0	0
12/5/2017	22:30:00	6744	13.34	0.671	0	-0.212	0	-0.513	0.183	273.3	316.5	316	-0.202	96.00139	0	0
12/5/2017	23:00:00	6745	13.32	0.565	0	-0.05	0	-0.727	0.183	273.3	316.5	315.8	-0.123	95.9915	0	0
12/5/2017	23:30:00	6746	13.29	0.501	0	-0.521	0	-0.963	0.183	273.3	316.5	315.5	-0.244	96.03761	0	0
12/6/2017	0:00:00	6747	13.27	0.436	0	-0.802	0	-1.425	0.183	273.3	316.5	315.1	-0.421	96.09895	0	0
12/6/2017	0:30:00	6748	13.24	0.352	0	-1.244	0	-2.191	0.183	273.3	316.5	314.3	-0.645	96.17459	0	0
12/6/2017	1:00:00	6749	13.22	0.309	-0.063	-0.878	0	-2.453	0.182	273.3	316.5	314	-0.631	96.18193	0	0
12/6/2017	1:30:00	6750	13.2	0.266	0	-0.778	0.012	-2.265	0.146	273.3	316.3	314	-0.641	96.19773	0	0
12/6/2017	2:00:00	6751	13.18	0.223	0.382	-1.188	0.232	-2.382	0.031	273.2	316	313.4	-0.915	96.29256	0	0
12/6/2017	2:30:00	6752	13.16	0.181	0.682	-1.338	0.035	-2.564	-0.207	272.9	314.7	312.1	-1.265	96.39268	0	0
12/6/2017	3:00:00	6753	13.14	0.138	0.989	-1.355	0.104	-5.054	-0.458	272.7	313.6	308.5	-1.474	96.41601	0	0
12/6/2017	3:30:00	6754	13.12	0.074	0.961	-0.765	0	-3.855	-0.904	272.2	311.5	307.6	-1.629	96.42711	0	0
12/6/2017	4:00:00	6755	13.11	0.031	0.385	-0.151	0	-0.627	-1.046	272.1	310.8	310.2	-1.581	96.38947	0	0
12/6/2017	4:30:00	6756	13.08	-0.012	0	0.031	0	-0.59	-1.056	272.1	310.8	310.2	-1.486	96.33998	0	0
12/6/2017	5:00:00	6757	13.07	-0.095	0.192	-0.492	0.005	-8.11	-1.29	271.9	309.7	301.6	-1.729	96.32964	0	0
12/6/2017	5:30:00	6758	13.05	-0.201	-0.308	0.201	0	-4.1	-1.418	271.7	309.1	305	-1.603	96.238	0	0
12/6/2017	6:00:00	6759	13.03	-0.244	0.539	5.035	0	-0.202	-1.192	272	310.2	310	-1.387	96.15746	0	0
12/6/2017	6:30:00	6760	13.02	-0.224	6.766	35.09	-0.093	-3.972	-0.553	272.6	313	309.1	-1.061	96.11382	0	0
12/6/2017	7:00:00	6761	13	-0.138	15.59	77.19	-0.6	-3.71	0.318	273.5	316.5	313.4	-0.555	96.00694	0	0
12/6/2017	7:30:00	6762	12.98	-0.052	19.75	101.1	-1.951	-4.356	0.833	274	317.6	315.2	-0.108	95.73598	0	0
12/6/2017	8:00:00	6763	12.97	0.031	36.26	195.6	-8.26	-8.15	2.257	275.4	317.9	318.1	0.778	91.71058	0.003	156.4
12/6/2017	8:30:00	6764	12.97	0.117	57.37	287	-13.87	-12.11	3.482	276.6	318.2	319.9	0.992	87.59561	0.97	56.25
12/6/2017	9:00:00	6765	13.05	0.266	71.99	403.2	-18.39	-15.03	4.374	277.5	318	321.3	1.186	87.20724	1.029	342.4
12/6/2017	9:30:00	6766	13.3	0.585	115.2	648.4	-41.13	-34.56	8.76	281.9	317.1	323.6	3.194	77.6515	0.706	244.5
12/6/2017	10:00:00	6767	15.63	1.267	772.7	826	-106.8	-73.07	16.82	290	294.1	327.9	5.668	63.2136	0.881	32.65
12/6/2017	10:30:00	6768	15.69	2.011	855	622.7	-126.7	-91.7	20.3	293.5	293.8	328.8	4.994	69.80214	0.593	45.49
12/6/2017	11:00:00	6769	15.62	3.228	934	680.7	-125.1	-101.6	22.24	295.4	306.6	330	5.263	69.27005	0.778	314.7
12/6/2017	11:30:00	6770	15.58	6.177	948	687.1	-146.9	-106.3	23.2	296.4	290.5	331	5.269	68.5066	1.012	78.98
12/6/2017	12:00:00	6771	14.59	9.75	711.2	534.2	-120.5	-108.9	24	297.2	321.9	333.5	5.013	68.07426	0.901	77
12/6/2017	12:30:00	6772	14.6	7.618	698	533.7	-27.35	-38.35	9.83	283	336.4	325.4	1.809	84.67247	2.024	72.11
12/6/2017	13:00:00	6773	14.42	7.862	386.4	300.2	-46.01	-41.41	10.44	283.6	320.9	325.5	2.229	79.86752	1.997	73.54
12/6/2017	13:30:00	6774	14.44	5.743	275.4	239.7	-7.288	-12.44	3.852	277	326.5	321.4	0.912	89.27776	1.525	25.02
12/6/2017	14:00:00	6775	14.53	4.428	275.3	244.3	-5.019	-4.019	1.66	274.8	318.4	319.4	-0.086	93.62421	3.403	235.3
12/6/2017	14:30:00	6776	14.57	3.827	390.6	349.5	-7.499	-10.02	2.694	275.8	320.8	318.3	-0.678	94.12138	2.023	252.4
12/6/2017	15:00:00	6777	15.11	4.966	715	604.2	-27.26	-33.67	8.17	281.3	328.2	321.8	1.041	87.25837	0.83	85.2
12/6/2017	15:30:00	6778	15.07	8.23	618	509	-85	-62.81	14.74	287.9	304.5	326.7	3.101	74.58475	0.419	83.5
12/6/2017	16:00:00	6779	14.46	8.7	288.7	239	-63.25	-49.65	11.84	285	310.8	324.4	2.969	72.83769	0.209	117.3
12/6/2017	16:30:00	6780	14.45	7.729	211.4	173.3	-41.05	-30.87	7.775	280.9	312.1	322.3	1.683	75.97164	0.807	77.33
12/6/2017	17:00:00	6781	14.03	6.635	110.5	90	-23.83	-18.93	5.211	278.4	316.6	321.5	1.376	86.01293	1.038	242.6
12/6/2017	17:30:00	6782	13.87	5.097	38.86	35.77	-4.501	-5.925	2.111	275.3	321	319.6	0.675	91.77046	0.382	261
12/6/2017	18:00:00	6783	13.68	3.655	10.88	10.71	-0.843	0.117	0.529	273.7	317.2	318.2	0.143	94.30481	1.894	215.7
12/6/2017	18:30:00	6784	13.59	2.715	1.877	1.793	-0.194	-0.117	0.383	273.5	317.2	317.3	-0.119	95.30446	0.817	273
12/6/2017	19:00:00	6785	13.52	2.076	-0.215	0.1	0	-0.387	0.443	273.6	317.7	317.3	-0.162	95.61252	1.224	261.4
12/6/2017	19:30:00	6786	13.47	1.649	-0.463	-0.091	0	-0.524	0.517	273.7	318	317.5	-0.187	95.72954	0.651	349.1
12/6/2017	20:00:00	6787	13.43	1.351	-0.534	-0.133	0.049	-0.721	0.518	273.7	318.1	317.3	-0.179	95.75359	0.883	252.3
12/6/2017	20:30:00	6788	13.39	1.096	-0.982	-1.033	0	-1.692	0.46	273.6	317.8	316.1	-0.501	95.80748	1.362	322
12/6/2017	21:00:00	6789	13.36	0.903	-0.782	-0.568	0	-2.667	0.385	273.5	317.4	314.8	-0.507	95.87582	0	0
12/6/2017	21:30:00	6790	13.33	0.757	-0.661	0.333	0	-3.331	0.142	273.3	316.3	313	-0.359	95.3408	0	0
12/6/2017	22:00:00	6791	13.3	0.628	-0.901	0.853	0	-3.903	0.05	273.2	315.9	312	-0.027	88.998	0	0
12/6/2017	22:30:00	6792	13.28	0.522	-0.375	0.56	0	-1.376	0.009	273.2	315.7	314.3	-0.215	92.74059	0	0
12/6/2017	23:00:00	6793	13.25	0.436	-0.091	0.322	0	-0.219	0.085	273.2	316	315.8	-0.314	94.32738	0	0
